Name,Latitude,Longitude
Wahkiakum__WA,46.294638,-123.424458
Wake__NC,35.789846,-78.650624
Wakulla__FL,30.140358,-84.375112
Waldo__ME,44.505834,-69.138952
Walker__AL,33.791558,-87.301094
Walker__GA,34.735827,-85.305385
Walker__TX,30.743163,-95.569825
Walla_Walla__WA,46.254606,-118.480374
Wallace__KS,38.926626,-101.771103
Waller__TX,30.013578,-95.982102
Wallowa__OR,45.593753,-117.18558
Walsh__ND,48.376979,-97.72223
Walthall__MS,31.164492,-90.103431
Walton__FL,30.631211,-86.176614
Walton__GA,33.783887,-83.731829
Walworth__SD,45.427605,-100.027856
Walworth__WI,42.66811,-88.541731
Wapello__IA,41.031263,-92.409482
Ward__ND,48.216686,-101.540537
Ward__TX,31.513069,-103.105113
Ware__GA,31.050881,-82.421507
Warren__GA,33.419169,-82.688012
Warren__IL,40.850441,-90.620223
Warren__IN,40.352658,-87.375847
Warren__IA,41.336862,-93.564222
Warren__KY,36.995634,-86.423579
Warren__MS,32.356095,-90.852384
Warren__MO,38.761902,-91.159306
Warren__NJ,40.853524,-75.009542
Warren__NY,43.555105,-73.838139
Warren__NC,36.398105,-78.099899
Warren__OH,39.425652,-84.169906
Warren__PA,41.843669,-79.313173
Warren__TN,35.67825,-85.777343
Warren__VA,38.908221,-78.207594
Warrick__IN,38.097728,-87.272049
Wasatch__UT,40.334884,-111.161568
Wasco__OR,45.164536,-121.165069
Waseca__MN,44.01846,-93.589844
Washakie__WY,43.878831,-107.669052
Washburn__WI,45.892463,-91.796423
Washington__AL,31.405217,-88.197564
Washington__AR,35.971209,-94.218417
Washington__CO,39.96579,-103.209744
Washington__FL,30.602217,-85.662797
Washington__GA,32.971848,-82.798112
Washington__ID,44.448223,-116.797792
Washington__IL,38.35314,-89.417187
Washington__IN,38.600613,-86.104751
Washington__IA,41.329401,-91.725052
Washington__KS,39.776714,-97.095611
Washington__KY,37.754209,-85.175416
Washington__ME,44.967009,-67.609354
Washington__MD,39.603621,-77.814671
Washington__MN,45.037929,-92.890117
Washington__MS,33.273174,-90.944446
Washington__MO,37.942611,-90.897018
Washington__NE,41.533973,-96.224577
Washington__NY,43.312377,-73.439428
Washington__NC,35.844713,-76.572291
Washington__OH,39.450684,-81.490653
Washington__OK,36.70438,-95.906155
Washington__OR,45.553542,-123.097615
Washington__PA,40.200005,-80.252132
Washington__RI,41.400981,-71.617598
Washington__TN,36.295665,-82.495037
Washington__TX,30.215075,-96.410272
Washington__UT,37.262531,-113.4878
Washington__VT,44.274988,-72.609514
Washington__VA,36.747831,-81.950316
Washington__WI,43.391156,-88.232917
Washington__LA,30.852144,-90.046253
Washita__OK,35.289497,-98.991436
Washoe__NV,40.734015,-119.662272
Washtenaw__MI,42.252327,-83.844634
Watauga__NC,36.235372,-81.709923
Watonwan__MN,43.978366,-94.614128
Waukesha__WI,43.019308,-88.306707
Waupaca__WI,44.478004,-88.967005
Waushara__WI,44.112825,-89.239752
Wayne__GA,31.547845,-81.912376
Wayne__IL,38.431857,-88.43243
Wayne__IN,39.863091,-85.006735
Wayne__IA,40.739983,-93.332613
Wayne__KY,36.802011,-84.83044
Wayne__MI,42.284664,-83.261953
Wayne__MS,31.642475,-88.678212
Wayne__MO,37.112319,-90.452378
Wayne__NE,42.210746,-97.126243
Wayne__NY,43.458758,-77.063164
Wayne__NC,35.35419,-78.00867
Wayne__OH,40.829661,-81.887194
Wayne__PA,41.647007,-75.293193
Wayne__TN,35.242886,-87.81985
Wayne__UT,38.25984,-110.990877
Wayne__WV,38.145541,-82.419681
Waynesboro__VA,38.067157,-78.90142
Weakley__TN,36.303386,-88.720803
Webb__TX,27.760799,-99.340752
Weber__UT,41.270328,-111.876794
Webster__GA,32.046691,-84.553828
Webster__IA,42.433579,-94.175831
Webster__KY,37.51946,-87.68479
Webster__MS,33.612048,-89.283836
Webster__MO,37.280804,-92.87608
Webster__NE,40.180646,-98.49859
Webster__WV,38.483459,-80.449052
Webster__LA,32.732152,-93.339825
Weld__CO,40.553696,-104.394221
Wells__IN,40.735273,-85.212974
Wells__ND,47.580881,-99.682254
West_Baton_Rouge__LA,30.464052,-91.309808
West_Carroll__LA,32.79248,-91.451998
West_Feliciana__LA,30.872701,-91.421008
Westchester__NY,41.15277,-73.745912
Westmoreland__PA,40.311068,-79.466688
Westmoreland__VA,38.109311,-76.803933
Weston__WY,43.846213,-104.57002
Wetzel__WV,39.600602,-80.628157
Wexford__MI,44.331375,-85.570046
Wharton__TX,29.27848,-96.229674
Whatcom__WA,48.842653,-121.836432
Wheatland__MT,46.497047,-109.857147
Wheeler__GA,32.105268,-82.733865
Wheeler__NE,41.922578,-98.520851
Wheeler__OR,44.736415,-120.026861
Wheeler__TX,35.392593,-100.253107
White__AR,35.255118,-91.753034
White__GA,34.643776,-83.743417
White__IL,38.087372,-88.178585
White__IN,40.75095,-86.864293
White__TN,35.927062,-85.455766
White_Pine__NV,39.418234,-114.900605
Whiteside__IL,41.750571,-89.910957
Whitfield__GA,34.801726,-84.968541
Whitley__IN,41.136426,-85.501892
Whitley__KY,36.758024,-84.144648
Whitman__WA,46.905944,-117.53539
Wibaux__MT,46.962966,-104.274518
Wichita__KS,38.481922,-101.347434
Wichita__TX,33.991103,-98.716851
Wicomico__MD,38.367116,-75.631964
Wilbarger__TX,34.08492,-99.24244
Wilcox__AL,31.990085,-87.304907
Wilcox__GA,31.962717,-83.438262
Wilkes__GA,33.779031,-82.747921
Wilkes__NC,36.208883,-81.166095
Wilkin__MN,46.362335,-96.476657
Wilkinson__GA,32.804266,-83.175512
Wilkinson__MS,31.161091,-91.324617
Will__IL,41.448474,-87.978456
Willacy__TX,26.480381,-97.583256
Williams__ND,48.355765,-103.501333
Williams__OH,41.564958,-84.584323
Williamsburg__VA,37.269481,-76.708193
Williamsburg__SC,33.626463,-79.716475
Williamson__IL,37.730353,-88.930018
Williamson__TN,35.894845,-86.897886
Williamson__TX,30.64903,-97.605069
Wilson__KS,37.558515,-95.745175
Wilson__NC,35.700357,-77.921598
Wilson__TN,36.148476,-86.29021
Wilson__TX,29.173883,-98.086734
Winchester__VA,39.173869,-78.176356
Windham__CT,41.824999,-71.990702
Windham__VT,42.995335,-72.721955
Windsor__VT,43.572685,-72.598821
Winkler__TX,31.831415,-103.055986
Winn__LA,31.941187,-92.641269
Winnebago__IL,42.337396,-89.161205
Winnebago__IA,43.378124,-93.743488
Winnebago__WI,44.085707,-88.668149
Winneshiek__IA,43.292989,-91.850788
Winona__MN,43.982268,-91.776708
Winston__AL,34.154607,-87.36529
Winston__MS,33.078724,-89.037391
Wirt__WV,39.020034,-81.382975
Wise__TX,33.219095,-97.653997
Wise__VA,36.974561,-82.62156
Wolfe__KY,37.743774,-83.495068
Wood__OH,41.360183,-83.622682
Wood__TX,32.783588,-95.382166
Wood__WV,39.211575,-81.516253
Wood__WI,44.461413,-90.038825
Woodbury__IA,42.39322,-96.053296
Woodford__IL,40.789789,-89.210607
Woodford__KY,38.043103,-84.748863
Woodruff__AR,35.192777,-91.244535
Woods__OK,36.726984,-98.863649
Woodson__KS,37.888197,-95.75849
Woodward__OK,36.425619,-99.273661
Worcester__MD,38.222133,-75.309931
Worcester__MA,42.311693,-71.940282
Worth__GA,31.551773,-83.84996
Worth__IA,43.373491,-93.248533
Worth__MO,40.480192,-94.418748
Wrangell__AK,56.180779,-132.026788
Wright__IA,42.733007,-93.734735
Wright__MN,45.175091,-93.966396
Wright__MO,37.267636,-92.48001
Wyandot__OH,40.839782,-83.313681
Wyandotte__KS,39.115384,-94.763087
Wyoming__NY,42.701363,-78.228567
Wyoming__PA,41.525173,-76.008731
Wyoming__WV,37.603717,-81.548884
Wythe__VA,36.899873,-81.083005
Yadkin__NC,36.158765,-80.665164
Yakima__WA,46.456558,-120.740145
Yakutat__AK,60.007062,-140.148108
Yalobusha__MS,34.030666,-89.703807
Yamhill__OR,45.247827,-123.316399
Yancey__NC,35.889455,-82.304119
Yankton__SD,43.006607,-97.388339
Yates__NY,42.638237,-77.104324
Yavapai__AZ,34.631212,-112.577385
Yazoo__MS,32.765675,-90.387928
Yell__AR,34.997713,-93.408303
Yellow_Medicine__MN,44.715736,-95.862756
Yellowstone__MT,45.936987,-108.276656
Yoakum__TX,33.162398,-102.832242
Yolo__CA,38.679595,-121.902441
York__ME,43.426019,-70.668425
York__NE,40.873056,-97.596742
York__PA,39.921751,-76.728889
York__SC,34.970188,-81.183187
York__VA,37.220914,-76.395533
Young__TX,33.158788,-98.678281
Yuba__CA,39.266247,-121.340781
YukonKoyukuk__AK,65.375716,-151.577878
Yuma__AZ,32.773942,-113.910905
Yuma__CO,40.000631,-102.422649
Zapata__TX,26.996981,-99.182603
Zavala__TX,28.864652,-99.75983
Ziebach__SD,44.989764,-101.660827
